Exemple,Algorithme,Nombre d'arêtes,Coupe min,Nombre de contractions 
23,karger_recursive_a1.9_b361,64,4,6137
23,karger_recursive_a2.0_b19,64,4,323
23,karger_recursive_a2.0_b38,64,4,646
23,karger_recursive_a2.0_b57,64,4,969
23,karger_recursive_a2.0_b76,64,4,1292
23,karger_recursive_a2.0_b95,64,4,1615
23,karger_recursive_a2.0_b114,64,4,1938
23,karger_recursive_a2.0_b133,64,4,2261
23,karger_recursive_a2.0_b152,64,4,2584
23,karger_recursive_a2.0_b171,64,4,2907
23,karger_recursive_a2.0_b190,64,4,3230
23,karger_recursive_a2.0_b209,64,4,3553
23,karger_recursive_a2.0_b228,64,4,3876
23,karger_recursive_a2.0_b247,64,4,4199
23,karger_recursive_a2.0_b266,64,4,4522
23,karger_recursive_a2.0_b285,64,4,4845
23,karger_recursive_a2.0_b304,64,4,5168
23,karger_recursive_a2.0_b323,64,4,5491
23,karger_recursive_a2.0_b342,64,4,5814
23,karger_recursive_a2.0_b361,64,4,6137
24,karger_recursive_a1.1_b2,1,1,0
24,karger_recursive_a1.1_b4,1,1,0
24,karger_recursive_a1.2_b2,1,1,0
24,karger_recursive_a1.2_b4,1,1,0
24,karger_recursive_a1.3_b2,1,1,0
24,karger_recursive_a1.3_b4,1,1,0
24,karger_recursive_a1.4_b2,1,1,0
24,karger_recursive_a1.4_b4,1,1,0
24,karger_recursive_a1.5_b2,1,1,0
24,karger_recursive_a1.5_b4,1,1,0
24,karger_recursive_a1.6_b2,1,1,0
24,karger_recursive_a1.6_b4,1,1,0
24,karger_recursive_a1.7_b2,1,1,0
24,karger_recursive_a1.7_b4,1,1,0
24,karger_recursive_a1.8_b2,1,1,0
24,karger_recursive_a1.8_b4,1,1,0
24,karger_recursive_a1.9_b2,1,1,0
24,karger_recursive_a1.9_b4,1,1,0
24,karger_recursive_a2.0_b2,1,1,0
24,karger_recursive_a2.0_b4,1,1,0
25,karger_recursive_a1.1_b11,48,8,99
25,karger_recursive_a1.1_b22,48,7,198
25,karger_recursive_a1.1_b33,48,7,297
25,karger_recursive_a1.1_b44,48,7,396
25,karger_recursive_a1.1_b55,48,7,495
25,karger_recursive_a1.1_b66,48,7,594
25,karger_recursive_a1.1_b77,48,7,693
25,karger_recursive_a1.1_b88,48,7,792
25,karger_recursive_a1.1_b99,48,7,891
25,karger_recursive_a1.1_b110,48,7,990
25,karger_recursive_a1.1_b121,48,7,1089
25,karger_recursive_a1.2_b11,48,7,99
25,karger_recursive_a1.2_b22,48,7,198
25,karger_recursive_a1.2_b33,48,8,297
25,karger_recursive_a1.2_b44,48,9,396
25,karger_recursive_a1.2_b55,48,7,495
25,karger_recursive_a1.2_b66,48,9,594
25,karger_recursive_a1.2_b77,48,7,693
25,karger_recursive_a1.2_b88,48,8,792
25,karger_recursive_a1.2_b99,48,7,891
25,karger_recursive_a1.2_b110,48,7,990
25,karger_recursive_a1.2_b121,48,7,1089
25,karger_recursive_a1.3_b11,48,7,99
25,karger_recursive_a1.3_b22,48,7,198
25,karger_recursive_a1.3_b33,48,7,297
25,karger_recursive_a1.3_b44,48,7,396
25,karger_recursive_a1.3_b55,48,8,495
25,karger_recursive_a1.3_b66,48,7,594
25,karger_recursive_a1.3_b77,48,7,693
25,karger_recursive_a1.3_b88,48,7,792
25,karger_recursive_a1.3_b99,48,7,891
25,karger_recursive_a1.3_b110,48,7,990
25,karger_recursive_a1.3_b121,48,7,1089
25,karger_recursive_a1.4_b11,48,7,99
25,karger_recursive_a1.4_b22,48,15,198
25,karger_recursive_a1.4_b33,48,7,297
25,karger_recursive_a1.4_b44,48,7,396
25,karger_recursive_a1.4_b55,48,7,495
25,karger_recursive_a1.4_b66,48,7,594
25,karger_recursive_a1.4_b77,48,8,693
25,karger_recursive_a1.4_b88,48,7,792
25,karger_recursive_a1.4_b99,48,8,891
25,karger_recursive_a1.4_b110,48,7,990
25,karger_recursive_a1.4_b121,48,7,1089
25,karger_recursive_a1.5_b11,48,16,99
25,karger_recursive_a1.5_b22,48,8,198
25,karger_recursive_a1.5_b33,48,7,297
25,karger_recursive_a1.5_b44,48,8,396
25,karger_recursive_a1.5_b55,48,7,495
25,karger_recursive_a1.5_b66,48,8,594
25,karger_recursive_a1.5_b77,48,7,693
25,karger_recursive_a1.5_b88,48,7,792
25,karger_recursive_a1.5_b99,48,7,891
25,karger_recursive_a1.5_b110,48,7,990
25,karger_recursive_a1.5_b121,48,7,1089
25,karger_recursive_a1.6_b11,48,0,110
25,karger_recursive_a1.6_b22,48,0,220
25,karger_recursive_a1.6_b33,48,0,330
25,karger_recursive_a1.6_b44,48,0,440
25,karger_recursive_a1.6_b55,48,0,550
25,karger_recursive_a1.6_b66,48,0,660
25,karger_recursive_a1.6_b77,48,0,770
25,karger_recursive_a1.6_b88,48,0,880
25,karger_recursive_a1.6_b99,48,0,990
25,karger_recursive_a1.6_b110,48,0,1100
25,karger_recursive_a1.6_b121,48,0,1210
25,karger_recursive_a1.7_b11,48,0,110
25,karger_recursive_a1.7_b22,48,0,220
25,karger_recursive_a1.7_b33,48,0,330
25,karger_recursive_a1.7_b44,48,0,440
25,karger_recursive_a1.7_b55,48,0,550
25,karger_recursive_a1.7_b66,48,0,660
25,karger_recursive_a1.7_b77,48,0,770
25,karger_recursive_a1.7_b88,48,0,880
25,karger_recursive_a1.7_b99,48,0,990
25,karger_recursive_a1.7_b110,48,0,1100
25,karger_recursive_a1.7_b121,48,0,1210
25,karger_recursive_a1.8_b11,48,0,110
25,karger_recursive_a1.8_b22,48,0,220
25,karger_recursive_a1.8_b33,48,0,330
25,karger_recursive_a1.8_b44,48,0,440
25,karger_recursive_a1.8_b55,48,0,550
25,karger_recursive_a1.8_b66,48,0,660
25,karger_recursive_a1.8_b77,48,0,770
25,karger_recursive_a1.8_b88,48,0,880
25,karger_recursive_a1.8_b99,48,0,990
25,karger_recursive_a1.8_b110,48,0,1100
25,karger_recursive_a1.8_b121,48,0,1210
25,karger_recursive_a1.9_b11,48,9,99
25,karger_recursive_a1.9_b22,48,8,198
25,karger_recursive_a1.9_b33,48,7,297
25,karger_recursive_a1.9_b44,48,7,396
25,karger_recursive_a1.9_b55,48,7,495
25,karger_recursive_a1.9_b66,48,7,594
25,karger_recursive_a1.9_b77,48,7,693
25,karger_recursive_a1.9_b88,48,7,792
25,karger_recursive_a1.9_b99,48,7,891
25,karger_recursive_a1.9_b110,48,7,990
25,karger_recursive_a1.9_b121,48,7,1089
25,karger_recursive_a2.0_b11,48,7,99
25,karger_recursive_a2.0_b22,48,8,198
25,karger_recursive_a2.0_b33,48,9,297
25,karger_recursive_a2.0_b44,48,7,396
25,karger_recursive_a2.0_b55,48,7,495
25,karger_recursive_a2.0_b66,48,7,594
25,karger_recursive_a2.0_b77,48,7,693
25,karger_recursive_a2.0_b88,48,7,792
25,karger_recursive_a2.0_b99,48,7,891
25,karger_recursive_a2.0_b110,48,7,990
25,karger_recursive_a2.0_b121,48,7,1089
26,karger_recursive_a1.1_b15,81,8,195
26,karger_recursive_a1.1_b30,81,8,390
26,karger_recursive_a1.1_b45,81,8,585
26,karger_recursive_a1.1_b60,81,8,780
26,karger_recursive_a1.1_b75,81,9,975
26,karger_recursive_a1.1_b90,81,8,1170
26,karger_recursive_a1.1_b105,81,8,1365
26,karger_recursive_a1.1_b120,81,8,1560
26,karger_recursive_a1.1_b135,81,8,1755
26,karger_recursive_a1.1_b150,81,8,1950
26,karger_recursive_a1.1_b165,81,8,2145
26,karger_recursive_a1.1_b180,81,8,2340
26,karger_recursive_a1.1_b195,81,8,2535
26,karger_recursive_a1.1_b210,81,8,2730
26,karger_recursive_a1.1_b225,81,8,2925
26,karger_recursive_a1.2_b15,81,19,195
26,karger_recursive_a1.2_b30,81,8,390
26,karger_recursive_a1.2_b45,81,9,585
26,karger_recursive_a1.2_b60,81,8,780
26,karger_recursive_a1.2_b75,81,9,975
26,karger_recursive_a1.2_b90,81,8,1170
26,karger_recursive_a1.2_b105,81,8,1365
26,karger_recursive_a1.2_b120,81,8,1560
26,karger_recursive_a1.2_b135,81,8,1755
26,karger_recursive_a1.2_b150,81,8,1950
26,karger_recursive_a1.2_b165,81,8,2145
26,karger_recursive_a1.2_b180,81,9,2340
26,karger_recursive_a1.2_b195,81,8,2535
26,karger_recursive_a1.2_b210,81,8,2730
26,karger_recursive_a1.2_b225,81,8,2925
26,karger_recursive_a1.3_b15,81,12,195
26,karger_recursive_a1.3_b30,81,9,390
26,karger_recursive_a1.3_b45,81,9,585
26,karger_recursive_a1.3_b60,81,8,780
26,karger_recursive_a1.3_b75,81,8,975
26,karger_recursive_a1.3_b90,81,9,1170
26,karger_recursive_a1.3_b105,81,8,1365
26,karger_recursive_a1.3_b120,81,9,1560
26,karger_recursive_a1.3_b135,81,8,1755
26,karger_recursive_a1.3_b150,81,8,1950
26,karger_recursive_a1.3_b165,81,8,2145
26,karger_recursive_a1.3_b180,81,8,2340
26,karger_recursive_a1.3_b195,81,8,2535
26,karger_recursive_a1.3_b210,81,8,2730
26,karger_recursive_a1.3_b225,81,8,2925
26,karger_recursive_a1.4_b15,81,8,195
26,karger_recursive_a1.4_b30,81,8,390
26,karger_recursive_a1.4_b45,81,8,585
26,karger_recursive_a1.4_b60,81,8,780
26,karger_recursive_a1.4_b75,81,8,975
26,karger_recursive_a1.4_b90,81,9,1170
26,karger_recursive_a1.4_b105,81,8,1365
26,karger_recursive_a1.4_b120,81,8,1560
26,karger_recursive_a1.4_b135,81,8,1755
26,karger_recursive_a1.4_b150,81,8,1950
26,karger_recursive_a1.4_b165,81,8,2145
26,karger_recursive_a1.4_b180,81,8,2340
26,karger_recursive_a1.4_b195,81,8,2535
26,karger_recursive_a1.4_b210,81,8,2730
26,karger_recursive_a1.4_b225,81,8,2925
26,karger_recursive_a1.5_b15,81,8,195
26,karger_recursive_a1.5_b30,81,10,390
26,karger_recursive_a1.5_b45,81,8,585
26,karger_recursive_a1.5_b60,81,8,780
26,karger_recursive_a1.5_b75,81,8,975
26,karger_recursive_a1.5_b90,81,8,1170
26,karger_recursive_a1.5_b105,81,8,1365
26,karger_recursive_a1.5_b120,81,8,1560
26,karger_recursive_a1.5_b135,81,8,1755
26,karger_recursive_a1.5_b150,81,8,1950
26,karger_recursive_a1.5_b165,81,8,2145
26,karger_recursive_a1.5_b180,81,8,2340
26,karger_recursive_a1.5_b195,81,8,2535
26,karger_recursive_a1.5_b210,81,8,2730
26,karger_recursive_a1.5_b225,81,8,2925
26,karger_recursive_a1.6_b15,81,0,210
26,karger_recursive_a1.6_b30,81,0,420
26,karger_recursive_a1.6_b45,81,0,630
26,karger_recursive_a1.6_b60,81,0,840
26,karger_recursive_a1.6_b75,81,0,1050
26,karger_recursive_a1.6_b90,81,0,1260
26,karger_recursive_a1.6_b105,81,0,1470
26,karger_recursive_a1.6_b120,81,0,1680
26,karger_recursive_a1.6_b135,81,0,1890
26,karger_recursive_a1.6_b150,81,0,2100
26,karger_recursive_a1.6_b165,81,0,2310
26,karger_recursive_a1.6_b180,81,0,2520
26,karger_recursive_a1.6_b195,81,0,2730
26,karger_recursive_a1.6_b210,81,0,2940
26,karger_recursive_a1.6_b225,81,0,3150
26,karger_recursive_a1.7_b15,81,8,195
26,karger_recursive_a1.7_b30,81,11,390
26,karger_recursive_a1.7_b45,81,8,585
26,karger_recursive_a1.7_b60,81,8,780
26,karger_recursive_a1.7_b75,81,8,975
26,karger_recursive_a1.7_b90,81,8,1170
26,karger_recursive_a1.7_b105,81,8,1365
26,karger_recursive_a1.7_b120,81,9,1560
26,karger_recursive_a1.7_b135,81,8,1755
26,karger_recursive_a1.7_b150,81,8,1950
26,karger_recursive_a1.7_b165,81,8,2145
26,karger_recursive_a1.7_b180,81,8,2340
26,karger_recursive_a1.7_b195,81,8,2535
26,karger_recursive_a1.7_b210,81,8,2730
26,karger_recursive_a1.7_b225,81,8,2925
26,karger_recursive_a1.8_b15,81,11,195
26,karger_recursive_a1.8_b30,81,8,390
26,karger_recursive_a1.8_b45,81,9,585
26,karger_recursive_a1.8_b60,81,9,780
26,karger_recursive_a1.8_b75,81,8,975
26,karger_recursive_a1.8_b90,81,8,1170
26,karger_recursive_a1.8_b105,81,8,1365
26,karger_recursive_a1.8_b120,81,8,1560
26,karger_recursive_a1.8_b135,81,8,1755
26,karger_recursive_a1.8_b150,81,8,1950
26,karger_recursive_a1.8_b165,81,8,2145
26,karger_recursive_a1.8_b180,81,8,2340
26,karger_recursive_a1.8_b195,81,8,2535
26,karger_recursive_a1.8_b210,81,8,2730
26,karger_recursive_a1.8_b225,81,8,2925
26,karger_recursive_a1.9_b15,81,0,210
26,karger_recursive_a1.9_b30,81,0,420
26,karger_recursive_a1.9_b45,81,0,630
26,karger_recursive_a1.9_b60,81,0,840
26,karger_recursive_a1.9_b75,81,0,1050
26,karger_recursive_a1.9_b90,81,0,1260
26,karger_recursive_a1.9_b105,81,0,1470
26,karger_recursive_a1.9_b120,81,0,1680
26,karger_recursive_a1.9_b135,81,0,1890
26,karger_recursive_a1.9_b150,81,0,2100
26,karger_recursive_a1.9_b165,81,0,2310
26,karger_recursive_a1.9_b180,81,0,2520
26,karger_recursive_a1.9_b195,81,0,2730
26,karger_recursive_a1.9_b210,81,0,2940
26,karger_recursive_a1.9_b225,81,0,3150
26,karger_recursive_a2.0_b15,81,0,210
26,karger_recursive_a2.0_b30,81,0,420
26,karger_recursive_a2.0_b45,81,0,630
26,karger_recursive_a2.0_b60,81,0,840
26,karger_recursive_a2.0_b75,81,0,1050
26,karger_recursive_a2.0_b90,81,0,1260
26,karger_recursive_a2.0_b105,81,0,1470
26,karger_recursive_a2.0_b120,81,0,1680
26,karger_recursive_a2.0_b135,81,0,1890
26,karger_recursive_a2.0_b150,81,0,2100
26,karger_recursive_a2.0_b165,81,0,2310
26,karger_recursive_a2.0_b180,81,0,2520
26,karger_recursive_a2.0_b195,81,0,2730
26,karger_recursive_a2.0_b210,81,0,2940
26,karger_recursive_a2.0_b225,81,0,3150
27,karger_recursive_a1.1_b9,34,8,63
27,karger_recursive_a1.1_b18,34,7,126
27,karger_recursive_a1.1_b27,34,6,189
27,karger_recursive_a1.1_b36,34,7,252
27,karger_recursive_a1.1_b45,34,6,315
27,karger_recursive_a1.1_b54,34,6,378
27,karger_recursive_a1.1_b63,34,6,441
27,karger_recursive_a1.1_b72,34,6,504
27,karger_recursive_a1.1_b81,34,6,567
27,karger_recursive_a1.2_b9,34,7,63
27,karger_recursive_a1.2_b18,34,6,126
27,karger_recursive_a1.2_b27,34,6,189
27,karger_recursive_a1.2_b36,34,6,252
27,karger_recursive_a1.2_b45,34,6,315
27,karger_recursive_a1.2_b54,34,6,378
27,karger_recursive_a1.2_b63,34,6,441
27,karger_recursive_a1.2_b72,34,6,504
27,karger_recursive_a1.2_b81,34,6,567
27,karger_recursive_a1.3_b9,34,7,63
27,karger_recursive_a1.3_b18,34,6,126
27,karger_recursive_a1.3_b27,34,6,189
27,karger_recursive_a1.3_b36,34,6,252
27,karger_recursive_a1.3_b45,34,6,315
27,karger_recursive_a1.3_b54,34,6,378
27,karger_recursive_a1.3_b63,34,6,441
27,karger_recursive_a1.3_b72,34,6,504
27,karger_recursive_a1.3_b81,34,6,567
27,karger_recursive_a1.4_b9,34,8,63
27,karger_recursive_a1.4_b18,34,6,126
27,karger_recursive_a1.4_b27,34,7,189
27,karger_recursive_a1.4_b36,34,6,252
27,karger_recursive_a1.4_b45,34,7,315
27,karger_recursive_a1.4_b54,34,7,378
27,karger_recursive_a1.4_b63,34,6,441
27,karger_recursive_a1.4_b72,34,7,504
27,karger_recursive_a1.4_b81,34,6,567
27,karger_recursive_a1.5_b9,34,7,63
27,karger_recursive_a1.5_b18,34,7,126
27,karger_recursive_a1.5_b27,34,6,189
27,karger_recursive_a1.5_b36,34,7,252
27,karger_recursive_a1.5_b45,34,6,315
27,karger_recursive_a1.5_b54,34,6,378
27,karger_recursive_a1.5_b63,34,6,441
27,karger_recursive_a1.5_b72,34,6,504
27,karger_recursive_a1.5_b81,34,6,567
27,karger_recursive_a1.6_b9,34,0,72
27,karger_recursive_a1.6_b18,34,0,144
27,karger_recursive_a1.6_b27,34,0,216
27,karger_recursive_a1.6_b36,34,0,288
27,karger_recursive_a1.6_b45,34,0,360
27,karger_recursive_a1.6_b54,34,0,432
27,karger_recursive_a1.6_b63,34,0,504
27,karger_recursive_a1.6_b72,34,0,576
27,karger_recursive_a1.6_b81,34,0,648
27,karger_recursive_a1.7_b9,34,8,63
27,karger_recursive_a1.7_b18,34,6,126
27,karger_recursive_a1.7_b27,34,6,189
27,karger_recursive_a1.7_b36,34,6,252
27,karger_recursive_a1.7_b45,34,6,315
27,karger_recursive_a1.7_b54,34,6,378
27,karger_recursive_a1.7_b63,34,6,441
27,karger_recursive_a1.7_b72,34,6,504
27,karger_recursive_a1.7_b81,34,6,567
27,karger_recursive_a1.8_b9,34,7,63
27,karger_recursive_a1.8_b18,34,6,126
27,karger_recursive_a1.8_b27,34,6,189
27,karger_recursive_a1.8_b36,34,6,252
27,karger_recursive_a1.8_b45,34,6,315
27,karger_recursive_a1.8_b54,34,6,378
27,karger_recursive_a1.8_b63,34,6,441
27,karger_recursive_a1.8_b72,34,6,504
27,karger_recursive_a1.8_b81,34,6,567
27,karger_recursive_a1.9_b9,34,6,63
27,karger_recursive_a1.9_b18,34,6,126
27,karger_recursive_a1.9_b27,34,6,189
27,karger_recursive_a1.9_b36,34,6,252
27,karger_recursive_a1.9_b45,34,7,315
27,karger_recursive_a1.9_b54,34,6,378
27,karger_recursive_a1.9_b63,34,6,441
27,karger_recursive_a1.9_b72,34,6,504
27,karger_recursive_a1.9_b81,34,6,567
27,karger_recursive_a2.0_b9,34,8,63
27,karger_recursive_a2.0_b18,34,6,126
27,karger_recursive_a2.0_b27,34,6,189
27,karger_recursive_a2.0_b36,34,6,252
27,karger_recursive_a2.0_b45,34,6,315
27,karger_recursive_a2.0_b54,34,6,378
27,karger_recursive_a2.0_b63,34,6,441
27,karger_recursive_a2.0_b72,34,6,504
27,karger_recursive_a2.0_b81,34,6,567
28,karger_recursive_a1.1_b3,1,0,3
28,karger_recursive_a1.1_b6,1,0,6
28,karger_recursive_a1.1_b9,1,0,9
28,karger_recursive_a1.2_b3,1,0,3
28,karger_recursive_a1.2_b6,1,0,6
28,karger_recursive_a1.2_b9,1,0,9
28,karger_recursive_a1.3_b3,1,0,3
28,karger_recursive_a1.3_b6,1,0,6
28,karger_recursive_a1.3_b9,1,0,9
28,karger_recursive_a1.4_b3,1,0,3
28,karger_recursive_a1.4_b6,1,0,6
28,karger_recursive_a1.4_b9,1,0,9
28,karger_recursive_a1.5_b3,1,0,3
28,karger_recursive_a1.5_b6,1,0,6
28,karger_recursive_a1.5_b9,1,0,9
28,karger_recursive_a1.6_b3,1,0,3
28,karger_recursive_a1.6_b6,1,0,6
28,karger_recursive_a1.6_b9,1,0,9
28,karger_recursive_a1.7_b3,1,0,3
28,karger_recursive_a1.7_b6,1,0,6
28,karger_recursive_a1.7_b9,1,0,9
28,karger_recursive_a1.8_b3,1,0,3
28,karger_recursive_a1.8_b6,1,0,6
28,karger_recursive_a1.8_b9,1,0,9
28,karger_recursive_a1.9_b3,1,0,3
28,karger_recursive_a1.9_b6,1,0,6
28,karger_recursive_a1.9_b9,1,0,9
28,karger_recursive_a2.0_b3,1,0,3
28,karger_recursive_a2.0_b6,1,0,6
28,karger_recursive_a2.0_b9,1,0,9
29,karger_recursive_a1.1_b11,40,7,99
29,karger_recursive_a1.1_b22,40,6,198
29,karger_recursive_a1.1_b33,40,7,297
29,karger_recursive_a1.1_b44,40,6,396
29,karger_recursive_a1.1_b55,40,6,495
29,karger_recursive_a1.1_b66,40,6,594
29,karger_recursive_a1.1_b77,40,6,693
29,karger_recursive_a1.1_b88,40,6,792
29,karger_recursive_a1.1_b99,40,6,891
29,karger_recursive_a1.1_b110,40,6,990
29,karger_recursive_a1.1_b121,40,6,1089
29,karger_recursive_a1.2_b11,40,6,99
29,karger_recursive_a1.2_b22,40,6,198
29,karger_recursive_a1.2_b33,40,6,297
29,karger_recursive_a1.2_b44,40,6,396
29,karger_recursive_a1.2_b55,40,6,495
29,karger_recursive_a1.2_b66,40,6,594
29,karger_recursive_a1.2_b77,40,6,693
29,karger_recursive_a1.2_b88,40,6,792
29,karger_recursive_a1.2_b99,40,6,891
29,karger_recursive_a1.2_b110,40,6,990
29,karger_recursive_a1.2_b121,40,6,1089
29,karger_recursive_a1.3_b11,40,6,99
29,karger_recursive_a1.3_b22,40,6,198
29,karger_recursive_a1.3_b33,40,6,297
29,karger_recursive_a1.3_b44,40,6,396
29,karger_recursive_a1.3_b55,40,6,495
29,karger_recursive_a1.3_b66,40,6,594
29,karger_recursive_a1.3_b77,40,6,693
29,karger_recursive_a1.3_b88,40,6,792
29,karger_recursive_a1.3_b99,40,6,891
29,karger_recursive_a1.3_b110,40,6,990
29,karger_recursive_a1.3_b121,40,6,1089
29,karger_recursive_a1.4_b11,40,7,99
29,karger_recursive_a1.4_b22,40,6,198
29,karger_recursive_a1.4_b33,40,6,297
29,karger_recursive_a1.4_b44,40,6,396
29,karger_recursive_a1.4_b55,40,6,495
29,karger_recursive_a1.4_b66,40,6,594
29,karger_recursive_a1.4_b77,40,6,693
29,karger_recursive_a1.4_b88,40,6,792
29,karger_recursive_a1.4_b99,40,6,891
29,karger_recursive_a1.4_b110,40,6,990
29,karger_recursive_a1.4_b121,40,6,1089
29,karger_recursive_a1.5_b11,40,6,99
29,karger_recursive_a1.5_b22,40,6,198
29,karger_recursive_a1.5_b33,40,6,297
29,karger_recursive_a1.5_b44,40,6,396
29,karger_recursive_a1.5_b55,40,6,495
29,karger_recursive_a1.5_b66,40,6,594
29,karger_recursive_a1.5_b77,40,6,693
29,karger_recursive_a1.5_b88,40,6,792
29,karger_recursive_a1.5_b99,40,6,891
29,karger_recursive_a1.5_b110,40,6,990
29,karger_recursive_a1.5_b121,40,6,1089
29,karger_recursive_a1.6_b11,40,0,110
29,karger_recursive_a1.6_b22,40,0,220
29,karger_recursive_a1.6_b33,40,0,330
29,karger_recursive_a1.6_b44,40,0,440
29,karger_recursive_a1.6_b55,40,0,550
29,karger_recursive_a1.6_b66,40,0,660
29,karger_recursive_a1.6_b77,40,0,770
29,karger_recursive_a1.6_b88,40,0,880
29,karger_recursive_a1.6_b99,40,0,990
29,karger_recursive_a1.6_b110,40,0,1100
29,karger_recursive_a1.6_b121,40,0,1210
29,karger_recursive_a1.7_b11,40,0,110
29,karger_recursive_a1.7_b22,40,0,220
29,karger_recursive_a1.7_b33,40,0,330
29,karger_recursive_a1.7_b44,40,0,440
29,karger_recursive_a1.7_b55,40,0,550
29,karger_recursive_a1.7_b66,40,0,660
29,karger_recursive_a1.7_b77,40,0,770
29,karger_recursive_a1.7_b88,40,0,880
29,karger_recursive_a1.7_b99,40,0,990
29,karger_recursive_a1.7_b110,40,0,1100
29,karger_recursive_a1.7_b121,40,0,1210
29,karger_recursive_a1.8_b11,40,0,110
29,karger_recursive_a1.8_b22,40,0,220
29,karger_recursive_a1.8_b33,40,0,330
29,karger_recursive_a1.8_b44,40,0,440
29,karger_recursive_a1.8_b55,40,0,550
29,karger_recursive_a1.8_b66,40,0,660
29,karger_recursive_a1.8_b77,40,0,770
29,karger_recursive_a1.8_b88,40,0,880
29,karger_recursive_a1.8_b99,40,0,990
29,karger_recursive_a1.8_b110,40,0,1100
29,karger_recursive_a1.8_b121,40,0,1210
29,karger_recursive_a1.9_b11,40,6,99
29,karger_recursive_a1.9_b22,40,6,198
29,karger_recursive_a1.9_b33,40,6,297
29,karger_recursive_a1.9_b44,40,6,396
29,karger_recursive_a1.9_b55,40,6,495
29,karger_recursive_a1.9_b66,40,6,594
29,karger_recursive_a1.9_b77,40,6,693
29,karger_recursive_a1.9_b88,40,6,792
29,karger_recursive_a1.9_b99,40,6,891
29,karger_recursive_a1.9_b110,40,6,990
29,karger_recursive_a1.9_b121,40,6,1089
29,karger_recursive_a2.0_b11,40,6,99
29,karger_recursive_a2.0_b22,40,6,198
29,karger_recursive_a2.0_b33,40,6,297
29,karger_recursive_a2.0_b44,40,6,396
29,karger_recursive_a2.0_b55,40,6,495
29,karger_recursive_a2.0_b66,40,6,594
29,karger_recursive_a2.0_b77,40,6,693
29,karger_recursive_a2.0_b88,40,6,792
29,karger_recursive_a2.0_b99,40,6,891
29,karger_recursive_a2.0_b110,40,6,990
29,karger_recursive_a2.0_b121,40,6,1089
30,karger_recursive_a1.1_b7,4,0,28
30,karger_recursive_a1.1_b14,4,0,56
30,karger_recursive_a1.1_b21,4,0,84
30,karger_recursive_a1.1_b28,4,0,112
30,karger_recursive_a1.1_b35,4,0,140
30,karger_recursive_a1.1_b42,4,0,168
30,karger_recursive_a1.1_b49,4,0,196
30,karger_recursive_a1.2_b7,4,0,28
30,karger_recursive_a1.2_b14,4,0,56
30,karger_recursive_a1.2_b21,4,0,84
30,karger_recursive_a1.2_b28,4,0,112
30,karger_recursive_a1.2_b35,4,0,140
30,karger_recursive_a1.2_b42,4,0,168
30,karger_recursive_a1.2_b49,4,0,196
30,karger_recursive_a1.3_b7,4,0,28
30,karger_recursive_a1.3_b14,4,0,56
30,karger_recursive_a1.3_b21,4,0,84
30,karger_recursive_a1.3_b28,4,0,112
30,karger_recursive_a1.3_b35,4,0,140
30,karger_recursive_a1.3_b42,4,0,168
30,karger_recursive_a1.3_b49,4,0,196
30,karger_recursive_a1.4_b7,4,0,28
30,karger_recursive_a1.4_b14,4,0,56
30,karger_recursive_a1.4_b21,4,0,84
30,karger_recursive_a1.4_b28,4,0,112
30,karger_recursive_a1.4_b35,4,0,140
30,karger_recursive_a1.4_b42,4,0,168
30,karger_recursive_a1.4_b49,4,0,196
30,karger_recursive_a1.5_b7,4,0,28
30,karger_recursive_a1.5_b14,4,0,56
30,karger_recursive_a1.5_b21,4,0,84
30,karger_recursive_a1.5_b28,4,0,112
30,karger_recursive_a1.5_b35,4,0,140
30,karger_recursive_a1.5_b42,4,0,168
30,karger_recursive_a1.5_b49,4,0,196
30,karger_recursive_a1.6_b7,4,0,28
30,karger_recursive_a1.6_b14,4,0,56
30,karger_recursive_a1.6_b21,4,0,84
30,karger_recursive_a1.6_b28,4,0,112
30,karger_recursive_a1.6_b35,4,0,140
30,karger_recursive_a1.6_b42,4,0,168
30,karger_recursive_a1.6_b49,4,0,196
30,karger_recursive_a1.7_b7,4,0,28
30,karger_recursive_a1.7_b14,4,0,56
30,karger_recursive_a1.7_b21,4,0,84
30,karger_recursive_a1.7_b28,4,0,112
30,karger_recursive_a1.7_b35,4,0,140
30,karger_recursive_a1.7_b42,4,0,168
30,karger_recursive_a1.7_b49,4,0,196
30,karger_recursive_a1.8_b7,4,0,28
30,karger_recursive_a1.8_b14,4,0,56
30,karger_recursive_a1.8_b21,4,0,84
30,karger_recursive_a1.8_b28,4,0,112
30,karger_recursive_a1.8_b35,4,0,140
30,karger_recursive_a1.8_b42,4,0,168
30,karger_recursive_a1.8_b49,4,0,196
30,karger_recursive_a1.9_b7,4,0,28
30,karger_recursive_a1.9_b14,4,0,56
30,karger_recursive_a1.9_b21,4,0,84
30,karger_recursive_a1.9_b28,4,0,112
30,karger_recursive_a1.9_b35,4,0,140
30,karger_recursive_a1.9_b42,4,0,168
30,karger_recursive_a1.9_b49,4,0,196
30,karger_recursive_a2.0_b7,4,0,28
30,karger_recursive_a2.0_b14,4,0,56
30,karger_recursive_a2.0_b21,4,0,84
30,karger_recursive_a2.0_b28,4,0,112
30,karger_recursive_a2.0_b35,4,0,140
30,karger_recursive_a2.0_b42,4,0,168
30,karger_recursive_a2.0_b49,4,0,196
